37440 -355.0453689681464
55119 -362.9372364624417
29079 -365.4942702355752
85953 -365.63157301292875
13485 -365.6516286961413
20315 -366.25571023170585
78018 -366.82862722494315
26681 -367.181441025347
30089 -367.7499303420104
54794 -368.0595412622468
2454 -368.12034537769085
47025 -368.12867978423577
5075 -368.23016634283977
36083 -368.6349938670389
50367 -368.6349938670389
65061 -368.6349938670389
7964 -368.6349938670389
47699 -368.70184836916206
75032 -368.81662594912046
10515 -369.0423641885232
22431 -369.30508866924924
79476 -369.44749488364346
12873 -369.5885358023221
12881 -369.5885358023221
12874 -369.60641359856373
12875 -369.60641359856373
66425 -369.7862355975439
46991 -369.80401809068974
70379 -370.04298394946886
48085 -370.0534974245053
23326 -370.2096269646986
78194 -370.4014785208334
29677 -370.72095217517256
68284 -370.92991914836966
68520 -371.00091424294436
47027 -371.04022262131275
42824 -371.1933352934013
46933 -371.2395718738562
15623 -371.34529453852093
48360 -371.7037010633021
47085 -371.72394594639843
15628 -371.78180643350856
73790 -371.8313946135274
42609 -371.960475104078
42697 -371.960475104078
67235 -372.45962522955415
76835 -374.0959078587317
9382 -374.1221664178046
38305 -374.2492218978962
23436 -374.7393366813926
85067 -376.4167209793725
