84529 -286.9873419094741
9544 -288.8074224837673
2906 -289.77951463976353
61677 -289.81198843198865
20763 -290.24949208600856
26058 -290.4982028567007
43241 -290.58497959664487
80908 -290.63758122013434
64892 -292.1194376525307
35104 -292.2427706217027
28903 -292.72330756850255
63369 -293.212475927245
43173 -294.44018497415453
47129 -294.84781404131894
63176 -294.91910150431636
57755 -295.1177979324893
50269 -295.63794097454627
37614 -295.91116712199994
28826 -295.9710715379505
33112 -297.9006675781976
72892 -298.0617655454378
69421 -298.80080750813755
64442 -299.55548767745034
13367 -299.99625329737484
26651 -301.5764919765332
2798 -301.5764919765332
49709 -301.5764919765332
53426 -301.5764919765332
59350 -301.5764919765332
68843 -301.5764919765332
8300 -301.5764919765332
83223 -301.5764919765332
