77381 -175.29501272667267
77907 -179.0174898741684
76899 -179.31289199651087
82519 -179.95483687891172
80922 -180.85298873715777
25833 -181.06218486494475
9011 -181.5399572545585
7970 -181.88622960488715
73371 -182.13409165368978
26276 -182.32540004146063
27974 -182.44563211929471
82106 -182.72524633405203
69164 -182.75917224816402
71913 -182.83990410203376
82085 -183.05105582716146
79949 -183.77681231224489
39122 -185.1991187897437
28549 -185.19999892161917
27960 -185.42705579833662
18877 -186.9182246036729
22987 -186.94374788889218
69142 -187.40748419737153
74777 -187.52436095007997
40800 -188.61622585810102
86448 -188.6773207743569
34010 -189.05582967259545
74778 -189.21389013692914
38588 -189.4517999794016
57024 -189.48888593836165
48375 -189.73279887508454
22472 -189.8527803737636
71111 -189.95191023446665
63141 -190.04423007891336
68664 -190.31787779249015
36858 -191.33190869009263
39620 -191.33190869009263
