16841 -475.2423518013833
49023 -486.0573854233085
2800 -487.3979449138774
73731 -487.5983346534606
16723 -488.1831421633412
68829 -488.20398518890096
55891 -489.7960388598448
51441 -490.5635175745323
35782 -490.6573804984368
8085 -490.74976036018126
6409 -491.69399534471677
76556 -492.10655558436275
6386 -492.17267579056386
7914 -492.45029758123616
31281 -493.793680868394
32528 -493.8354302029106
32963 -493.85947708296976
41521 -494.17395151754204
76481 -494.4467586396585
53259 -494.69579117866357
50516 -494.82993139198027
47424 -494.9663491091521
56686 -494.978507859385
67135 -495.2282231965376
86068 -495.3268665585871
41355 -495.9617658407749
70619 -497.0952876029715
70606 -497.5696225353449
44597 -497.67381284667175
3648 -497.78922903668723
61487 -497.88521685681764
59301 -498.28437797194505
55974 -498.32759168451497
49731 -498.36982627664617
46632 -498.41111659679194
70854 -498.5860895992761
75558 -498.6407773924272
19526 -498.7042033637567
6399 -498.8515205710244
53364 -499.1472181488952
67169 -499.43296718162924
64336 -499.4649742531171
61644 -499.64258341435516
25029 -502.31583129964406
