19705 -184.82867415379826
27525 -185.6942363194039
19669 -186.02880198314818
43899 -187.07182850469405
3364 -187.45990957699826
13135 -187.5101662854209
36318 -188.4638471823913
69511 -188.6096003339274
19626 -188.86582296471613
7359 -189.28406644775407
26257 -189.49019483809815
35258 -189.79807813829808
26110 -189.9088235190671
47896 -190.42340248111898
27535 -190.78255267610075
74200 -190.8953282435185
49230 -191.46784133055598
12579 -191.4761010681969
12658 -191.50421841577753
26578 -191.99615736990162
81949 -192.97225762756554
71904 -193.0195961154962
71648 -193.1188103565329
30016 -193.38988509476985
44236 -193.43857181369407
24598 -194.03701166827807
24481 -194.11192035683536
24483 -194.34419248493717
12855 -194.50331020459117
24492 -194.608746305022
27814 -195.9149191911357
67280 -195.94034352499125
14752 -196.4167831003608
35292 -196.55565428125482
5410 -196.61141411770157
5418 -196.61521597719246
39972 -197.03480482155652
13382 -197.21712379471597
12856 -197.39233871014534
13385 -197.62812077803943
17505 -197.8366925862917
11633 -200.7236236212876
19700 -200.7236236212876
32470 -200.7236236212876
33964 -200.7236236212876
33969 -200.7236236212876
36435 -200.7236236212876
6596 -200.7236236212876
73106 -200.7236236212876
81347 -200.7236236212876
