13690 -123.72571512837138
40234 -123.82104348160183
13685 -127.40589972193324
86541 -127.70956754420669
17030 -130.94495845591373
17217 -130.94495845591373
37816 -132.5443802664403
86209 -134.0822904272403
25500 -134.34834214317016
36588 -135.4978938492066
79404 -135.73405391505105
7722 -136.23506072358146
76103 -138.50765338598367
37815 -138.6054908557044
43262 -138.89358302429213
75767 -138.9960180884715
47661 -139.21200842317637
2323 -139.48356310631291
4053 -139.48356310631291
86259 -139.50712335772516
24251 -139.5396651774428
47712 -140.8626855791088
2451 -141.2909753495761
38335 -142.42316429061233
36580 -142.45607562902165
43200 -142.83991369100966
43868 -142.99161033394543
5316 -143.19756727104954
65408 -144.38529127832774
86255 -144.61270779183172
30405 -144.76101113304924
78846 -144.92315155972128
86289 -145.03804284371103
84403 -145.07957670042816
56691 -145.12699353749568
43994 -145.26945416258943
86276 -145.29169491086822
43612 -145.50442063147267
67741 -145.77756846108073
80504 -145.97642998790664
82337 -145.97642998790664
85209 -146.064028407235
85642 -146.064028407235
67983 -146.19884878848802
38143 -146.37561248074059
38629 -146.40630174334683
13607 -146.46412663999646
81997 -146.68847048601293
35765 -146.69199412749128
35766 -146.81740288903222
12556 -146.83084403214514
12557 -146.83084403214514
18151 -146.89730832991083
18364 -147.3079663828531
24446 -147.82737758890622
24826 -147.82737758890622
33766 -147.8431097775847
33767 -147.8431097775847
35652 -147.8431097775847
12293 -148.11812847567705
31267 -148.33938555743322
31268 -148.33938555743322
32579 -148.33938555743322
86042 -148.37776549246703
86961 -148.37776549246703
25467 -148.86636061695577
23253 -149.179256681755
69316 -149.56413729415468
