46547 -234.16634331875446
46974 -234.16634331875446
62325 -239.56085272980346
6146 -240.04838279142388
22170 -242.62755353480367
61780 -243.5135197767131
61329 -243.8660924707205
22513 -246.74192869203011
82330 -247.92209073308516
39496 -248.5751711076208
18586 -250.98405371231007
26642 -250.98405371231007
26847 -250.98405371231007
27577 -250.98405371231007
30647 -250.98405371231007
63261 -250.98405371231007
77909 -250.98405371231007
80425 -250.98405371231007
80950 -250.98405371231007
81463 -250.98405371231007
82454 -250.98405371231007
82912 -250.98405371231007
83167 -250.98405371231007
