76605 -225.8416781315189
50020 -226.10328030618365
58137 -227.98249515937832
43604 -230.96801981429934
46714 -233.94579200591502
5671 -234.05969312958968
79396 -234.98371122380414
38068 -236.13530097044958
9611 -236.50046636941516
48443 -236.69879203609432
15606 -236.73762195491696
61647 -236.85828975384982
52066 -237.8667081711948
62221 -238.08894820843935
17078 -238.64597133271025
20316 -238.64597133271025
61561 -239.1591965222045
57152 -239.88694837549
81480 -241.19434582889284
53345 -241.56566544055997
44746 -241.59152737405898
77790 -241.71160788236503
35782 -242.21060144244913
80477 -242.85426185840637
75452 -244.2687989913942
39400 -246.0247691700137
58894 -246.0247691700137
29045 -247.23965193844828
86068 -248.11193115263038
70456 -248.32904525403663
79601 -248.3343357682029
67715 -248.33961458092088
44554 -249.25470677608305
62192 -249.3178542613472
65206 -249.35302453926
3627 -250.2556641806587
4075 -250.2556641806587
6985 -250.2556641806587
8125 -250.2556641806587
19930 -250.31302628212936
11352 -250.33876945308853
11732 -250.33876945308853
14554 -250.33876945308853
22584 -250.54814064035708
21688 -250.5807812606636
28761 -253.45862378952
