34410 -268.21970594944025
38696 -269.074377834518
28354 -269.68238716922974
53188 -269.71059675053084
7397 -269.7903897235876
83869 -272.1606810206131
39840 -272.44008361494593
26011 -272.5834524530594
45201 -272.6700565390871
54126 -272.73402603161105
68798 -273.00954310010525
60740 -273.1071506093353
54675 -273.7779084972058
9382 -273.8205282345167
41614 -274.15006966174485
15462 -274.4905813308477
50474 -275.12815992556705
54716 -275.3897879855906
85424 -275.3948924259242
86201 -276.60033964455897
6158 -276.623909309826
62306 -276.69233189979514
19908 -276.86407337459207
26511 -279.7043429191224
39258 -279.7043429191224
48020 -279.7043429191224
69372 -279.7043429191224
8092 -279.7043429191224
