58476 -221.36883669848498
78836 -225.57108007335708
47516 -228.48616428235673
24485 -229.05550240625627
12769 -229.38250594356026
11922 -229.5108483477152
12767 -230.2738231609787
4358 -231.38360636464196
73038 -232.03405083260267
26061 -232.41156196454037
82227 -232.5660831356667
25096 -233.08908562589218
76635 -233.3372128517586
70306 -233.74140785495732
49815 -233.74644145357533
7502 -234.24665806516384
16922 -234.33061268336664
33203 -234.87040624360577
30486 -235.66676224409417
29911 -236.03715859750292
20201 -236.06348858203685
41541 -236.45717929618388
11485 -236.51192780467218
6735 -236.6927986954818
33172 -237.08764807196061
56829 -237.15364832622447
9479 -237.18131706153568
29908 -237.22759603736998
25699 -237.2477383842081
48805 -237.27307514104612
28662 -237.33106403692986
6498 -237.4282357512026
11930 -237.45333904188064
7115 -237.4971837848511
29904 -237.64697635614127
24515 -237.78501849690508
25100 -237.93716018882463
11923 -237.9944996728235
14713 -238.03071313323179
86929 -238.0964667015203
86912 -238.10932850685094
28657 -238.28565180094026
65414 -238.30936011933443
81494 -238.31623506883835
3835 -238.3499185078664
57914 -238.60598343012654
33668 -238.89886509566304
9790 -238.90858337524983
13345 -239.0442636559272
61689 -239.1069420945318
76766 -239.13809887351536
85372 -239.23942985594545
54762 -239.39463945729764
26611 -239.403671568083
26603 -239.5297364186763
29894 -239.59402056582235
16575 -239.6458824453785
81731 -239.66633953244602
35396 -239.90393210204223
11481 -240.1377552558123
11979 -240.1444680022303
73706 -240.34178276924385
73762 -240.6161501683467
29906 -240.6755930599992
53469 -240.71454277343435
12812 -240.74143053733792
65306 -240.81399360300824
68419 -240.81399360300824
53523 -240.9298019608018
53682 -241.03375036668228
10182 -241.0692609058011
49884 -241.08747055904973
4881 -241.1478735845939
13335 -241.17874880297464
38442 -241.6307872063203
53502 -241.66499922890713
39349 -241.70409112949733
13313 -241.77221177921697
13314 -241.84143410376268
65036 -241.8718718724051
79759 -241.9499624436046
3976 -242.01578904524425
32366 -242.02617368744748
65364 -242.07796487006993
65446 -242.23811685857316
21895 -242.2848684787747
66107 -242.30361693122236
24490 -242.3245753856382
24550 -242.32491567049289
30456 -242.3388451456908
65394 -242.4121627656293
4933 -242.47114548198363
27870 -242.49418954946964
15082 -242.85259391158544
12825 -242.91268133511406
71368 -242.92623366055633
8455 -243.0025681262479
75563 -243.0168971223804
77310 -243.01870519542825
44163 -243.0760792287407
64645 -243.1140173371769
64626 -243.25079451516046
19634 -243.3096296496377
7118 -243.35775967806921
78982 -243.37899929423952
15077 -243.39725593245544
73598 -243.41371557194776
6497 -243.41712697207768
27384 -243.51949802565477
64657 -243.61740862394316
73614 -243.76703009576772
14707 -243.97917878440776
68909 -244.0033039316581
6636 -244.04700267752975
36447 -244.17859574232347
17587 -244.23053381635256
4439 -244.2315619280717
6503 -244.3438563151001
41594 -244.52393155939643
9703 -244.64153873695219
4306 -244.69291248907422
76690 -244.70977777741209
3833 -244.87640705924343
3827 -244.93197769704764
3837 -245.17639145757533
49856 -245.2067397505683
3834 -245.37582605024534
58755 -245.3803320131669
71001 -245.41886438827444
46736 -245.5129934558795
51210 -245.5129934558795
73746 -245.75589181189517
47551 -245.7568190261303
17517 -245.81039285477584
20133 -245.82535008431051
73641 -245.98062195988726
19601 -246.05816825959144
20766 -246.09847046881143
16897 -246.12098894658675
79021 -246.17166536016154
16899 -246.17595388988283
20127 -246.17595388988283
70668 -246.28676598524464
5862 -246.33284236110723
20688 -246.38136692847928
4395 -246.40266608724474
19599 -246.4347877133082
19033 -246.43763426412667
8333 -246.47102940747408
23377 -246.49658201191082
20705 -246.52808254657566
67280 -246.56854425399192
20160 -246.57989450238568
3828 -246.79116737766668
29913 -246.83547207113835
19615 -246.88330051443043
22690 -247.03437698884085
13332 -247.12879707975074
6534 -247.25156106534286
12479 -247.27589726932356
27386 -247.30424654219206
13320 -247.30943242729742
15200 -247.3179723777861
29920 -247.37663485865693
13342 -247.42451660219518
54745 -247.59365692536318
9726 -247.5983422332309
44758 -247.79530689379033
4310 -247.91443050136542
3265 -248.03202572619838
3972 -248.5042322994373
19781 -248.7008390857388
20156 -248.7008390857388
73320 -248.79032847076118
20199 -248.8073393514049
8327 -248.91599580182452
44865 -248.98486987887273
22858 -249.02267545428688
16954 -249.34464778968132
25205 -249.445454950769
29314 -249.50121677497734
25103 -249.69947389493143
17609 -249.773079131731
22751 -250.4214582137884
16390 -250.6012111939291
11083 -252.30441855200368
11960 -252.30441855200368
17619 -252.30441855200368
26080 -252.30441855200368
29935 -252.30441855200368
33188 -252.30441855200368
37078 -252.30441855200368
54780 -252.30441855200368
64664 -252.30441855200368
6635 -252.30441855200368
67861 -252.30441855200368
76675 -252.30441855200368
7937 -252.30441855200368
9358 -252.30441855200368
