9843 -213.45407183911692
7486 -226.00178687869317
85553 -228.8807506217137
48981 -230.5452581002369
67115 -232.21654613609013
54492 -235.90024176066265
54214 -236.7672798156231
68780 -237.03708022122285
86326 -237.97614069472377
39184 -238.0388952490954
66981 -240.06555444937229
65789 -240.2328361321868
53133 -242.09289435151953
4017 -242.4403231028433
68370 -242.53721525310954
71676 -243.40636620534502
66987 -243.68259316333302
83765 -243.98158219858152
83222 -244.0887877060462
78577 -244.16053295806702
37594 -244.1986689443451
82634 -244.2876686139801
69307 -245.08454453069436
68140 -245.16559072420415
79565 -245.35469552485708
68784 -245.47707264617395
71577 -245.54253069545564
68722 -245.67868395763998
70633 -245.77154852520198
72704 -245.85547498946417
68777 -245.96895892824514
64294 -246.09747110620532
65757 -246.39106832186073
65174 -246.4025172734569
70650 -246.81791319856504
53131 -246.90826353665534
80078 -247.24529409135604
69276 -247.32869139109948
81732 -247.6577100339646
82847 -247.6778663591409
30846 -247.82798907199594
75872 -247.85211967531032
81715 -248.0478864617806
86229 -248.07610898362887
83252 -248.12884686381202
78520 -248.18284615723235
85099 -248.30835014676902
64800 -248.56876238875864
71710 -248.83432649660082
68719 -248.9494103127513
55419 -249.12004153334905
74189 -249.19965285069904
64122 -249.21289366988773
65683 -249.2905989875345
83258 -249.32873394076475
65677 -249.33585514878143
64176 -249.42515364731483
71706 -249.52062703134777
70329 -249.58247525536882
9343 -249.67305072759763
35258 -249.71066266543446
69325 -250.0338792443545
72873 -250.04835902557048
62744 -250.06844819480068
68141 -250.08959387296053
74091 -250.12377430360704
68296 -250.1871647859717
68145 -250.25599265631783
65932 -250.2646317900008
69279 -250.3039069995806
61315 -250.3603887413959
9420 -250.53319697460228
75414 -250.85870398163416
72888 -250.8904403322519
68765 -250.9699088148675
58293 -251.26514761524643
58301 -251.39377630056927
83260 -251.71513410099718
28202 -251.75162258238845
68720 -251.92271220735293
61302 -251.9723741797644
58292 -252.0931710382091
61298 -252.4131924284988
64322 -252.44637794165973
62747 -252.50365563805696
67140 -252.86167766255778
61293 -253.03687631097327
61290 -253.91632187860998
61329 -253.91632187860998
61382 -253.91632187860998
62784 -253.91632187860998
65850 -253.91632187860998
65951 -253.91632187860998
65957 -253.91632187860998
67067 -253.91632187860998
68741 -253.91632187860998
68768 -253.91632187860998
69282 -253.91632187860998
69324 -253.91632187860998
71307 -253.91632187860998
77086 -253.91632187860998
82870 -253.91632187860998
86626 -253.91632187860998
