64476 -146.8559814599505
67717 -147.24312890711457
26073 -148.4906275366228
65289 -148.9772939180267
23398 -149.44783350459616
16953 -149.65789102896153
16575 -150.82277455664442
61540 -150.9315827801907
24340 -152.5758520642424
78626 -153.11827772411812
34684 -153.27119713269843
4933 -153.3643518909154
29314 -153.40431288015395
51139 -153.44704404889112
11402 -153.4999621757788
25832 -154.13331150209163
15776 -154.8622035893325
73598 -154.98951004730083
56519 -155.20058993479975
58676 -155.20375048020082
55187 -155.3341852761429
58504 -156.11787198316566
82229 -156.12900142548176
68812 -156.42484675528166
62293 -156.45015949365518
31530 -156.47506496642887
67144 -156.50263319167436
29729 -156.7041205565393
51841 -156.8431699248248
58651 -156.8447333516907
56735 -157.03814153097156
46566 -157.79362065867895
51780 -157.89781520488617
59340 -158.21274239599805
61554 -158.3523158882138
58582 -158.38324181446768
58428 -158.944264733877
75624 -158.94524925348264
17498 -159.2969943609472
49766 -159.94889603701776
