38452 -75.46575482480904
18879 -78.51855966438626
60810 -88.43635090725672
21110 -89.55019459285872
37685 -89.81736111563953
25303 -93.22383028436325
26700 -93.38301103529689
24474 -93.67352447065696
28014 -93.87058146933889
72354 -93.94642303847708
38330 -96.93762406625756
78708 -97.50366671822727
55340 -97.53528273826701
57956 -97.53528273826701
58634 -97.97670371570996
18405 -98.72655799299524
16921 -100.61063483303117
5723 -100.82099136949981
39347 -101.68957608197212
34534 -102.01630342406466
34622 -102.68535758734147
28789 -103.60145880326608
58581 -103.6508871255989
20834 -104.19779676798642
84591 -105.80622014424708
