11930 0.9985089667011207
29894 0.9982833765984541
11923 0.9976522945806015
11481 0.9969361170481019
15082 0.9943043580550607
49815 0.9940724413671894
11485 0.9928143454415538
6636 0.9925983479472468
7502 0.9922442506724699
25205 0.9917273675955157
33172 0.9908475250565011
29904 0.9897920017093883
29908 0.9896387956776842
28662 0.9878396870286908
4881 0.9878148998962503
3837 0.9865442505679565
65394 0.979452323159764
25096 0.9773973334735566
4306 0.9756784897561912
35396 0.9752078748064109
16954 0.9733875843051877
12812 0.9714220236261121
13342 0.9709617030212445
3833 0.9686809338729576
3827 0.9666114537115452
76690 0.9643760414506952
30486 0.9640467424570129
58755 0.9587577711625873
75949 0.9548062671158803
27384 0.9531334871881809
27870 0.9514622266980283
38442 0.9503339910579444
24485 0.9476422452749207
21895 0.9449263152557729
25699 0.9419959709424403
26611 0.9251221307582193
26603 0.9194812185780935
11979 0.9186005238346747
73762 0.9147099839245364
15077 0.9139817549471937
24490 0.9092416818955322
25100 0.9073276531873818
6498 0.8991554543983026
65306 0.8943906993171954
68419 0.8943906993171954
7115 0.8800473989863862
12479 0.8781326226870745
20766 0.8756132118514351
17619 0.8731925668906181
29935 0.8557630044069202
8333 0.8544432016391594
29906 0.8411509243328159
11960 0.8273833747203093
13320 0.8270688997565718
15200 0.8256572636251114
73598 0.8181854274232307
22751 0.8119771644348428
22690 0.7957172903480778
19615 0.7939947343770293
13335 0.7897541265183093
39349 0.7825505823332536
29911 0.7596366776349005
6503 0.7502473134113523
4310 0.7496718191369541
20160 0.7484734214339234
76766 0.7415635024088648
13345 0.739281143243166
77310 0.7362002256387704
61689 0.7191879530757518
73614 0.7094437012254896
4439 0.7068457649744556
4358 0.6883152269967282
4395 0.6844988482471103
19601 0.6778953563069193
20127 0.6693089603480118
24550 0.6664292070101381
56829 0.6604719379252166
9591 0.6539620024594763
9703 0.6528455918653929
54762 0.6517470340246516
73706 0.6515637447231356
14713 0.6489558358707912
19599 0.615967565578783
6534 0.6149181250063207
8327 0.6148388628614975
20688 0.6105327278065238
13313 0.6079126792030336
71368 0.6005436961356073
27386 0.5975988010911661
81731 0.5939473017506673
44163 0.5919293376724692
53560 0.5796851491801057
20199 0.5757228070802053
14707 0.5509522837584808
29913 0.5483177966520829
20133 0.5420978644604005
12825 0.5336193405598152
73746 0.5326696735554767
7118 0.5225568409138773
16897 0.5224804606869677
27892 0.520835912041948
54745 0.5126099762344755
13332 0.48807779866504664
26598 0.4750579334676297
24498 0.47124820894515057
29920 0.4631482504134227
73320 0.45371139576328023
3976 0.42832315555523015
67280 0.41867634252975194
17517 0.41745937580521786
8455 0.4129199719601614
3834 0.39386552876628655
53515 0.38553923694198705
53469 0.3773152858023094
6793 0.374649615433055
73641 0.36214783040567106
53502 0.3618214687454238
36447 0.35002434174875363
13314 0.3272459643772697
3972 0.320442894298759
24515 0.31110226532274327
19224 0.30944697463649323
79021 0.29968905277357655
16899 0.29510864943915754
3828 0.275866661240714
33203 0.2621214473603055
49856 0.2572872654648487
6497 0.2367184509069811
4762 0.2296617603816969
20201 0.22619831859269532
30456 0.22452369979210504
19634 0.21611145346862595
23377 0.21487119863944515
19781 0.18140373896277204
20156 0.18140373896277204
3835 0.17328575802939633
71001 0.15624575830701035
64657 0.15310652505695785
33668 0.14894986279916833
53523 0.1476808986925489
5862 0.14608212232579532
53682 0.13166690143188495
49884 0.1286141897377021
9790 0.12474393707434771
64626 0.09546068533848134
65364 0.09422681382439729
43392 0.0839017999964251
17587 0.07959245875068212
44865 0.0669811137206624
46736 0.06441395955147106
51210 0.06441395955147106
28657 0.044980968177828665
65036 0.034076291071476694
25103 0.03402062767898517
9726 0.03299473454203353
65446 0.030414685371938487
44237 0.02642393452440136
56149 0.02537598367455244
85438 0.024786389673091717
47551 0.02377503791354899
26080 0.023281287203640092
66107 0.023040062324353253
19033 0.022002972703184492
3265 0.020089842186751434
16922 0.019739544463680644
44758 0.018342646212568696
64664 0.01509625575411382
37078 0.014832798742944886
24494 0.012239500520724938
25824 0.012239500520724938
26582 0.009291846503159267
41594 0.008020970123119775
20705 0.006548294085198157
26113 0.0064962517539092594
64645 0.00587806302264668
53721 0.00390785928114091
70668 0.0033642501058176832
11083 0.0033175500898335094
6735 0.002832251113404436
42529 0.0013188916389514787
39895 0.0013098409219407905
39893 0.0012442393098319217
17609 0.001188084847758354
16390 0.0007678345344711424
50641 0.0006231527597558433
46832 0.000581924055795338
56040 0.00030124251378201814
37688 0.00029785921737671557
39939 0.00024395546118991974
22961 0.0001839580026898399
27966 0.0001839580026898399
31141 0.0001839580026898399
6635 0.0001839580026898399
7937 0.0001839580026898399
