9843 0.9999998250188984
7486 0.9999954604122849
85553 0.9998627702695523
48981 0.9996438706656685
67115 0.9954349034932228
54492 0.9883431551923089
39184 0.9840482925782833
54214 0.982755419668768
68780 0.982553176569244
66981 0.9715926405906096
68370 0.955406924000534
86326 0.9506158071225673
53133 0.9409642802124409
79565 0.9244149581774641
4017 0.9228607006806444
65789 0.9035378172188975
64294 0.8852888359695328
71676 0.8794551034114076
78577 0.8730937680057368
68784 0.8660768370565021
65174 0.8643515483985782
71710 0.8614891347981103
68722 0.8454278677760136
68777 0.8406874592711708
53131 0.8260404824138441
37594 0.8208331891778909
82634 0.8035858277160676
69307 0.7854341546156157
70633 0.7663769701153365
65757 0.7141958393211044
30846 0.7009796067734748
66987 0.6955106998022772
68140 0.6883206438200696
82847 0.618648489647136
70650 0.5372531726486852
69325 0.5148201232839803
64122 0.4786307652270941
65683 0.45627101533004005
68719 0.42974537770288784
65677 0.425888787986663
83765 0.3950613632725098
71577 0.3891781770038533
69279 0.3807956151718378
72704 0.3696966106835211
83222 0.3662558096675354
64800 0.277279126102556
80078 0.2610444186193409
69276 0.2606972779016411
85099 0.2222179000002814
58293 0.21823354981568155
83252 0.19769121619685065
78520 0.1969483753414156
75872 0.19271613642582297
70329 0.18078235210014437
81732 0.17753613873972557
86229 0.17749937994765888
81715 0.17007146862634068
58301 0.16778698598701997
71706 0.16608446116419176
74189 0.15522079177241518
55419 0.1493014617554066
83258 0.14737649443609832
65932 0.1444091673007629
62744 0.14249059235292388
68141 0.14142467685889876
35258 0.13650132851278513
68145 0.13458100578731005
68765 0.13225731791084078
74091 0.13099767281767763
64176 0.13050530393651197
9343 0.12651335313967532
72873 0.12120663211988099
68296 0.1211668633150602
9420 0.11927923205596118
72888 0.1129403570321623
83260 0.1081541627092301
68720 0.10346164470821356
75414 0.09719451721589688
61302 0.09648424971580417
61315 0.09592362980719057
58292 0.08767701579994708
61298 0.08525242794358387
28202 0.08505442743944557
68741 0.08252688343907348
67140 0.07889589748744653
61293 0.07876298554942457
61329 0.07394448347343927
77086 0.07092715106472203
64322 0.06957568216475746
62747 0.06885667717365308
65957 0.06678048655036516
86626 0.06444536131843119
62784 0.06330044290128065
69282 0.06297836930920139
61290 0.06230919032056429
69324 0.061486785526027175
82870 0.058114301588070745
61382 0.05011369222764122
65850 0.05011369222764122
65951 0.05011369222764122
67067 0.05011369222764122
68768 0.05011369222764122
71307 0.05011369222764122
